Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2024,Manufacturing Engineer,"lean six sigma, production planning, kaizen",6.06,848,"kaizen, lean six sigma, production planning",3,Fresher
2016,Quality Engineer,"metrology, spc, root cause analysis, capa, iso standards",4.22,488,"iso standards, capa, metrology",3,Senior
2023,Quality Engineer,"metrology, capa, root cause analysis",20.4,882,"capa, metrology, root cause analysis",3,Fresher
2016,Maintenance Engineer,"troubleshooting, preventive maintenance, reliability, cmms, vibration analysis",5.46,777,"reliability, vibration analysis, preventive maintenance, troubleshooting, cmms",5,Fresher
2023,Maintenance Engineer,"troubleshooting, reliability, vibration analysis, cmms, preventive maintenance",9.74,695,"reliability, troubleshooting, vibration analysis",3,Fresher
2020,Maintenance Engineer,"preventive maintenance, reliability, vibration analysis",5.62,455,"vibration analysis, reliability, preventive maintenance",3,Fresher
2021,Robotics Automation Engineer,"robotics, safety pl, plc",11.23,840,"robotics, safety pl, plc, motion control",4,Fresher
2019,CAE Engineer,"simulation, structural analysis, meshing, cfd",20.49,662,"simulation, meshing, structural analysis, cfd, ansys",5,Mid
2019,Robotics Automation Engineer,"scada, plc, safety pl, robotics, motion control",14.86,708,"safety pl, robotics, motion control, plc, scada",5,Fresher
2015,Manufacturing Engineer,"cnc, kaizen, lean six sigma, process mapping",12.42,497,"kaizen, lean six sigma, cnc, process mapping, production planning",5,Fresher
2022,CAE Engineer,"ansys, simulation, cfd, structural analysis, meshing",6.94,672,"structural analysis, cfd, ansys",3,Fresher
2020,Design Engineer,"cad, gd and t, drafting",15.71,643,"cad, gd and t, drafting",3,Mid
2025,Robotics Automation Engineer,"scada, motion control, plc, robotics, safety pl",11.93,670,"safety pl, motion control, robotics, plc",4,Fresher
2023,Design Engineer,"gd and t, mechanical design, drafting, fea, cad, solidworks",7.03,480,"gd and t, fea, solidworks, cad, mechanical design",5,Fresher
2024,Project Engineer,"scheduling, budgeting, ms project",6.76,913,"ms project, budgeting, scheduling",3,Fresher
2016,Manufacturing Engineer,"cnc, production planning, kaizen",6.7,800,"kaizen, cnc, production planning",3,Fresher
2023,Project Engineer,"scheduling, ms project, risk register",15.94,809,"scheduling, risk register, ms project",3,Mid
2024,Quality Engineer,"spc, capa, metrology, iso standards, root cause analysis",13.51,575,"spc, root cause analysis, capa, iso standards",4,Fresher
2015,Manufacturing Engineer,"kaizen, process mapping, production planning",14.54,731,"process mapping, production planning, kaizen",3,Fresher
2025,Maintenance Engineer,"troubleshooting, cmms, preventive maintenance",21.0,784,"troubleshooting, cmms, preventive maintenance",3,Senior
2020,Maintenance Engineer,"cmms, preventive maintenance, vibration analysis, reliability, troubleshooting",16.85,804,"troubleshooting, cmms",2,Senior
2025,Maintenance Engineer,"cmms, reliability, vibration analysis, troubleshooting, preventive maintenance",15.23,748,"preventive maintenance, vibration analysis, cmms, reliability, troubleshooting",5,Mid
2020,HVAC Engineer,"thermodynamics, duct design, revit mep, hvac design, load calculation",9.44,381,"duct design, hvac design, revit mep, load calculation",4,Senior
2017,Quality Engineer,"capa, iso standards, root cause analysis",8.48,755,"capa, root cause analysis, iso standards",3,Mid
2021,Maintenance Engineer,"cmms, preventive maintenance, troubleshooting, vibration analysis, reliability",14.95,488,"reliability, troubleshooting, vibration analysis, cmms",4,Fresher
2017,CAE Engineer,"meshing, simulation, cfd, ansys, structural analysis",17.46,741,"cfd, meshing, simulation, ansys, structural analysis",5,Mid
2016,Maintenance Engineer,"troubleshooting, reliability, vibration analysis",7.52,539,"vibration analysis, troubleshooting, cmms",3,Fresher
2023,Manufacturing Engineer,"production planning, process mapping, lean six sigma, kaizen",13.87,700,"production planning, lean six sigma, process mapping, kaizen, cnc",5,Mid
2024,Manufacturing Engineer,"process mapping, cnc, lean six sigma, production planning, kaizen",5.02,718,"production planning, process mapping, lean six sigma, kaizen",4,Fresher
2022,CAE Engineer,"simulation, structural analysis, cfd, ansys",15.73,886,"simulation, structural analysis, cfd, ansys",4,Fresher
2021,Maintenance Engineer,"preventive maintenance, troubleshooting, reliability",13.51,766,"reliability, preventive maintenance, troubleshooting",3,Fresher
2020,Maintenance Engineer,"reliability, preventive maintenance, vibration analysis, cmms",12.85,668,"cmms, reliability, vibration analysis, preventive maintenance, troubleshooting",5,Mid
2023,Robotics Automation Engineer,"safety pl, motion control, scada",4.94,514,"scada, safety pl, motion control",3,Mid
2019,CAE Engineer,"structural analysis, simulation, ansys, cfd",20.59,490,"cfd, ansys, simulation, structural analysis, meshing",5,Mid
2020,CAE Engineer,"ansys, cfd, structural analysis",7.79,805,"cfd, ansys, structural analysis",3,Senior
2016,Quality Engineer,"root cause analysis, spc, metrology, iso standards",9.87,575,"iso standards, spc, root cause analysis, metrology",4,Senior
2024,Project Engineer,"stakeholder management, ms project, scheduling",8.21,735,"stakeholder management, ms project, scheduling",3,Mid
2018,HVAC Engineer,"load calculation, revit mep, thermodynamics",7.92,749,"revit mep, thermodynamics, load calculation",3,Fresher
2025,Robotics Automation Engineer,"safety pl, robotics, scada, plc",9.51,920,"robotics, scada, safety pl, plc",4,Senior
2016,Quality Engineer,"spc, metrology, iso standards, root cause analysis, capa",14.0,1022,"metrology, iso standards, capa",3,Fresher
2021,Design Engineer,"solidworks, drafting, gd and t, mechanical design",12.9,830,"drafting, gd and t",2,Fresher
2024,Project Engineer,"risk register, ms project, budgeting, stakeholder management",20.78,517,"stakeholder management, budgeting, ms project, risk register, scheduling",5,Mid
2022,Quality Engineer,"spc, iso standards, capa, root cause analysis",21.56,575,"capa, spc",2,Fresher
2016,Manufacturing Engineer,"kaizen, process mapping, lean six sigma, cnc, production planning",4.4,934,"lean six sigma, process mapping, production planning, kaizen, cnc",5,Senior
2019,CAE Engineer,"ansys, structural analysis, simulation, cfd, meshing",14.13,1138,"cfd, ansys",2,Mid
2025,CAE Engineer,"ansys, structural analysis, cfd, meshing, simulation",8.55,674,"structural analysis, simulation, ansys, cfd",4,Fresher
2016,CAE Engineer,"ansys, structural analysis, simulation, meshing",17.06,641,"ansys, simulation, meshing",3,Senior
2023,Project Engineer,"risk register, budgeting, ms project, stakeholder management, scheduling",16.37,886,"budgeting, stakeholder management, ms project, scheduling, risk register",5,Mid
2019,Project Engineer,"scheduling, risk register, stakeholder management",9.94,938,"stakeholder management, scheduling, risk register, ms project",4,Senior
2024,Robotics Automation Engineer,"safety pl, scada, plc",12.53,577,"safety pl, plc, scada",3,Senior
2025,Robotics Automation Engineer,"scada, safety pl, motion control, plc, robotics",12.31,716,"motion control, safety pl, scada, robotics",4,Senior
2016,CAE Engineer,"structural analysis, ansys, simulation",4.13,463,"structural analysis, simulation, ansys",3,Fresher
2017,Project Engineer,"risk register, stakeholder management, budgeting, ms project, scheduling",11.52,426,"risk register, scheduling, budgeting, stakeholder management, ms project",5,Senior
2022,Project Engineer,"budgeting, ms project, scheduling",3.83,1090,"scheduling, ms project, budgeting, stakeholder management",4,Fresher
2015,Project Engineer,"risk register, budgeting, scheduling, ms project",15.45,775,"ms project, scheduling, risk register",3,Senior
2019,Quality Engineer,"root cause analysis, iso standards, capa, metrology, spc",12.44,568,"metrology, capa, spc",3,Mid
2018,Design Engineer,"drafting, solidworks, mechanical design, cad, gd and t",9.18,487,"cad, solidworks, drafting",3,Senior
2022,HVAC Engineer,"hvac design, duct design, revit mep",20.18,636,"hvac design, duct design, revit mep, thermodynamics",4,Fresher
2015,Quality Engineer,"spc, root cause analysis, iso standards",21.59,700,"root cause analysis, iso standards",2,Senior
2016,Maintenance Engineer,"reliability, preventive maintenance, troubleshooting",20.73,768,"troubleshooting, preventive maintenance, reliability",3,Senior
2015,Maintenance Engineer,"reliability, preventive maintenance, vibration analysis, troubleshooting",3.87,502,"reliability, vibration analysis, troubleshooting",3,Senior
2022,CAE Engineer,"meshing, structural analysis, simulation, cfd",13.17,372,"simulation, meshing, cfd, structural analysis, ansys",5,Mid
2017,CAE Engineer,"structural analysis, cfd, simulation, ansys",18.76,735,"cfd, ansys, simulation, structural analysis, meshing",5,Mid
2023,Maintenance Engineer,"reliability, vibration analysis, preventive maintenance, cmms, troubleshooting",21.55,600,"cmms, reliability, preventive maintenance, vibration analysis",4,Fresher
2022,CAE Engineer,"simulation, ansys, cfd",8.19,565,"cfd, simulation, ansys",3,Fresher
2020,Maintenance Engineer,"vibration analysis, troubleshooting, cmms, preventive maintenance, reliability",10.0,744,"troubleshooting, reliability, vibration analysis",3,Senior
2020,HVAC Engineer,"hvac design, load calculation, duct design, revit mep, thermodynamics",21.84,480,"load calculation, hvac design, duct design, thermodynamics, revit mep",5,Mid
2016,Maintenance Engineer,"vibration analysis, preventive maintenance, reliability, cmms, troubleshooting",15.88,687,"vibration analysis, preventive maintenance, reliability, cmms, troubleshooting",5,Mid
2020,Maintenance Engineer,"vibration analysis, reliability, troubleshooting, cmms, preventive maintenance",9.92,627,"vibration analysis, preventive maintenance, reliability",3,Senior
2016,Robotics Automation Engineer,"plc, motion control, robotics, safety pl",10.39,755,"safety pl, robotics",2,Fresher
2017,Design Engineer,"solidworks, gd and t, mechanical design",5.66,875,"solidworks, gd and t, mechanical design",3,Senior
2021,Project Engineer,"budgeting, ms project, risk register",17.71,539,"budgeting, ms project, risk register",3,Senior
2017,CAE Engineer,"cfd, meshing, ansys, simulation",18.66,666,"meshing, simulation",2,Senior
2022,Maintenance Engineer,"preventive maintenance, vibration analysis, cmms, troubleshooting, reliability",5.83,355,"vibration analysis, troubleshooting, cmms, preventive maintenance, reliability",5,Fresher
2018,CAE Engineer,"ansys, simulation, meshing, cfd",6.05,1107,"simulation, cfd, ansys, meshing",4,Mid
2022,Manufacturing Engineer,"production planning, kaizen, lean six sigma, process mapping, cnc",15.56,684,"cnc, process mapping",2,Fresher
2023,CAE Engineer,"cfd, ansys, meshing, simulation, structural analysis",10.14,1120,"meshing, structural analysis, simulation",3,Fresher
2019,CAE Engineer,"simulation, cfd, ansys",3.62,1032,"simulation, cfd, ansys",3,Senior
2020,Project Engineer,"ms project, stakeholder management, scheduling, risk register",8.71,1095,"scheduling, ms project, stakeholder management, risk register, budgeting",5,Senior
2017,Design Engineer,"solidworks, mechanical design, fea, gd and t, cad, drafting",11.7,430,"fea, cad, drafting",3,Fresher
2017,CAE Engineer,"simulation, ansys, cfd, structural analysis",17.4,588,"structural analysis, ansys",2,Fresher
2016,Maintenance Engineer,"cmms, preventive maintenance, vibration analysis, troubleshooting",18.94,887,"troubleshooting, preventive maintenance, vibration analysis, cmms",4,Senior
2017,HVAC Engineer,"hvac design, load calculation, duct design",21.95,499,"hvac design, load calculation, duct design, revit mep",4,Mid
2023,Quality Engineer,"iso standards, root cause analysis, spc",13.12,1055,"spc, root cause analysis, iso standards, capa",4,Mid
2022,HVAC Engineer,"load calculation, hvac design, revit mep",3.64,685,"load calculation, revit mep, hvac design",3,Senior
2017,HVAC Engineer,"revit mep, thermodynamics, duct design, hvac design, load calculation",6.87,900,"duct design, hvac design, load calculation, thermodynamics",4,Fresher
2017,Manufacturing Engineer,"lean six sigma, process mapping, production planning, cnc, kaizen",7.68,1493,"process mapping, kaizen, production planning",3,Fresher
2025,CAE Engineer,"meshing, cfd, simulation, ansys, structural analysis",11.11,525,"meshing, structural analysis, ansys",3,Senior
2024,HVAC Engineer,"revit mep, load calculation, duct design, thermodynamics",19.26,478,"thermodynamics, load calculation, duct design, revit mep",4,Mid
2022,Manufacturing Engineer,"production planning, process mapping, kaizen",7.01,583,"process mapping, production planning, kaizen",3,Mid
2019,Robotics Automation Engineer,"robotics, safety pl, plc, motion control, scada",14.66,795,"motion control, scada, safety pl, robotics",4,Fresher
2025,Manufacturing Engineer,"lean six sigma, kaizen, production planning, process mapping",15.84,919,"production planning, process mapping, kaizen, lean six sigma, cnc",5,Mid
2016,Manufacturing Engineer,"lean six sigma, kaizen, cnc",12.43,1154,"cnc, kaizen, lean six sigma",3,Mid
2020,Maintenance Engineer,"troubleshooting, cmms, preventive maintenance, reliability, vibration analysis",6.54,634,"cmms, vibration analysis",2,Mid
2017,HVAC Engineer,"duct design, load calculation, hvac design",19.15,977,"load calculation, duct design, hvac design",3,Fresher
2024,Maintenance Engineer,"preventive maintenance, cmms, troubleshooting, reliability",16.14,1108,"reliability, cmms, troubleshooting, preventive maintenance, vibration analysis",5,Senior
2017,HVAC Engineer,"thermodynamics, load calculation, hvac design, revit mep",15.39,753,"revit mep, hvac design, thermodynamics, load calculation",4,Mid
2025,HVAC Engineer,"load calculation, hvac design, duct design, thermodynamics",11.3,624,"hvac design, load calculation, duct design",3,Senior
