Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2015,Electrical Design Engineer,"autocad electrical, nec codes, load calculation, single line diagram, cable sizing",12.97,580,"load calculation, nec codes",2,Fresher
2016,Substation Engineer,"grounding, switchgear, transformers",15.63,573,"transformers, switchgear, grounding",3,Fresher
2016,Protection Engineer,"distance protection, ct pt sizing, differential protection, setting study",17.13,826,"distance protection, differential protection",2,Senior
2017,Substation Engineer,"switchgear, clearance calculation, grounding, substation design",17.47,920,"clearance calculation, switchgear, substation design, grounding, transformers",5,Senior
2016,Power Systems Engineer,"etap, power systems, load flow, short circuit analysis",9.89,524,"short circuit analysis, etap, power systems",3,Senior
2024,Power Systems Engineer,"power systems, load flow, etap, relay coordination, short circuit analysis",15.45,780,"short circuit analysis, relay coordination",2,Senior
2024,Power Systems Engineer,"power systems, etap, relay coordination, load flow",7.73,496,"relay coordination, etap, power systems",3,Mid
2016,Electrical Project Engineer,"fat sat, electrical estimating, commissioning",12.23,679,"fat sat, electrical estimating",2,Senior
2018,Renewable Energy Engineer,"inverters, grid integration, solar pv design, wind energy, mppt",12.89,450,"grid integration, inverters, wind energy, solar pv design",4,Mid
2017,Power Systems Engineer,"load flow, etap, short circuit analysis",9.91,834,"short circuit analysis, load flow, etap, power systems",4,Mid
2018,Electrical Design Engineer,"nec codes, autocad electrical, single line diagram, cable sizing",16.02,471,"nec codes, cable sizing, autocad electrical",3,Senior
2022,Electrical Design Engineer,"autocad electrical, single line diagram, cable sizing, load calculation, nec codes",5.9,831,"load calculation, nec codes, cable sizing, autocad electrical, single line diagram",5,Mid
2023,Protection Engineer,"ct pt sizing, setting study, differential protection, relay settings",11.37,710,"ct pt sizing, relay settings, setting study, differential protection",4,Mid
2019,Electrical Design Engineer,"load calculation, cable sizing, nec codes, autocad electrical",6.07,522,"load calculation, autocad electrical, nec codes, single line diagram",4,Fresher
2020,Protection Engineer,"ct pt sizing, setting study, relay settings, differential protection",18.03,825,"setting study, ct pt sizing, differential protection, relay settings, distance protection",5,Mid
2023,Renewable Energy Engineer,"solar pv design, mppt, inverters, grid integration",18.85,493,"mppt, grid integration, solar pv design, inverters, wind energy",5,Fresher
2021,Control Systems Engineer,"ladder logic, scada, pid tuning, dcs, plc programming",10.29,590,"dcs, pid tuning",2,Senior
2022,Electrical Maintenance Engineer,"therography, preventive maintenance, motors, vfd, troubleshooting",10.45,1166,"motors, preventive maintenance, troubleshooting, therography, vfd",5,Senior
2021,Power Systems Engineer,"short circuit analysis, load flow, power systems, etap",17.0,641,"etap, short circuit analysis, power systems, load flow",4,Senior
2017,Electrical Maintenance Engineer,"therography, motors, preventive maintenance, vfd",17.59,811,"preventive maintenance, therography, motors, troubleshooting",4,Fresher
2025,Electrical Maintenance Engineer,"preventive maintenance, motors, troubleshooting, therography, vfd",20.49,750,"troubleshooting, therography",2,Fresher
2015,Substation Engineer,"grounding, substation design, switchgear",6.39,920,"switchgear, substation design",2,Senior
2017,Power Systems Engineer,"load flow, power systems, short circuit analysis, etap",10.95,876,"etap, power systems, short circuit analysis",3,Fresher
2015,Protection Engineer,"relay settings, differential protection, setting study, ct pt sizing",8.34,545,"ct pt sizing, relay settings, differential protection",3,Mid
2021,Electrical Design Engineer,"single line diagram, autocad electrical, cable sizing, load calculation, nec codes",13.29,924,"autocad electrical, single line diagram, cable sizing",3,Fresher
2022,Electrical Maintenance Engineer,"troubleshooting, motors, vfd, therography, preventive maintenance",10.58,436,"troubleshooting, therography, motors, preventive maintenance, vfd",5,Fresher
2024,Protection Engineer,"differential protection, setting study, ct pt sizing, distance protection, relay settings",20.51,782,"differential protection, ct pt sizing, distance protection",3,Senior
2023,Substation Engineer,"clearance calculation, switchgear, grounding, transformers",10.65,904,"grounding, switchgear, clearance calculation",3,Fresher
2016,Power Systems Engineer,"relay coordination, power systems, short circuit analysis",21.77,177,"power systems, relay coordination, short circuit analysis",3,Senior
2021,Protection Engineer,"distance protection, ct pt sizing, relay settings, setting study, differential protection",14.53,609,"relay settings, ct pt sizing, setting study, distance protection",4,Senior
2018,Protection Engineer,"differential protection, setting study, ct pt sizing, relay settings, distance protection",20.45,482,"differential protection, setting study, distance protection, relay settings, ct pt sizing",5,Senior
2023,Renewable Energy Engineer,"mppt, inverters, solar pv design, grid integration",11.4,634,"inverters, grid integration, solar pv design, mppt",4,Senior
2015,Substation Engineer,"grounding, substation design, transformers, switchgear, clearance calculation",9.36,122,"substation design, grounding, transformers",3,Mid
2017,Substation Engineer,"grounding, switchgear, clearance calculation, transformers, substation design",17.02,570,"clearance calculation, substation design, switchgear, grounding, transformers",5,Senior
2025,Electrical Project Engineer,"fat sat, ms project, commissioning",17.79,881,"fat sat, commissioning, ms project",3,Mid
2024,Electrical Project Engineer,"electrical estimating, fat sat, method statement, ms project, commissioning",13.53,776,"ms project, method statement, commissioning, fat sat",4,Senior
2018,Control Systems Engineer,"pid tuning, ladder logic, scada",7.39,830,"ladder logic, pid tuning, scada",3,Mid
2022,Electrical Design Engineer,"single line diagram, nec codes, load calculation, cable sizing",10.76,1041,"cable sizing, single line diagram, nec codes, load calculation, autocad electrical",5,Fresher
2025,Renewable Energy Engineer,"mppt, wind energy, inverters, grid integration, solar pv design",20.23,608,"mppt, grid integration",2,Mid
2016,Power Systems Engineer,"short circuit analysis, power systems, load flow, etap",13.35,688,"power systems, load flow, short circuit analysis",3,Senior
2025,Substation Engineer,"transformers, substation design, clearance calculation",19.17,1370,"substation design, transformers, clearance calculation",3,Senior
2020,Substation Engineer,"transformers, switchgear, substation design, grounding",22.0,916,"transformers, substation design, grounding, switchgear, clearance calculation",5,Mid
2025,Substation Engineer,"transformers, switchgear, clearance calculation, substation design",7.91,780,"clearance calculation, switchgear, transformers, substation design",4,Mid
2020,Electrical Design Engineer,"nec codes, autocad electrical, single line diagram, load calculation, cable sizing",16.01,607,"single line diagram, load calculation, nec codes, autocad electrical",4,Mid
2017,Electrical Maintenance Engineer,"preventive maintenance, therography, troubleshooting, motors",8.92,758,"preventive maintenance, motors, therography",3,Fresher
2021,Protection Engineer,"relay settings, setting study, distance protection",14.63,788,"setting study, distance protection, relay settings, differential protection",4,Fresher
2024,Electrical Project Engineer,"method statement, ms project, electrical estimating, fat sat",18.82,642,"fat sat, electrical estimating, method statement",3,Mid
2021,Power Systems Engineer,"relay coordination, short circuit analysis, load flow, etap",13.5,671,"load flow, short circuit analysis, relay coordination, etap",4,Mid
2025,Electrical Maintenance Engineer,"troubleshooting, therography, motors",16.22,584,"troubleshooting, motors, therography",3,Mid
2020,Power Systems Engineer,"load flow, power systems, relay coordination, short circuit analysis, etap",15.69,890,"power systems, etap, relay coordination, short circuit analysis, load flow",5,Senior
2025,Electrical Project Engineer,"fat sat, ms project, method statement, electrical estimating, commissioning",4.48,627,"ms project, fat sat, electrical estimating, method statement",4,Fresher
2022,Power Systems Engineer,"short circuit analysis, power systems, load flow",9.58,426,"short circuit analysis, load flow",2,Senior
2020,Protection Engineer,"ct pt sizing, distance protection, relay settings, differential protection",11.94,641,"differential protection, relay settings",2,Mid
2024,Electrical Project Engineer,"electrical estimating, fat sat, ms project, method statement",19.77,1006,"electrical estimating, ms project",2,Fresher
2022,Protection Engineer,"relay settings, setting study, distance protection, ct pt sizing, differential protection",12.52,638,"ct pt sizing, distance protection",2,Fresher
2019,Electrical Design Engineer,"single line diagram, load calculation, cable sizing, autocad electrical",13.96,640,"single line diagram, autocad electrical, load calculation, cable sizing",4,Senior
2015,Control Systems Engineer,"dcs, pid tuning, ladder logic, plc programming, scada",18.77,687,"pid tuning, plc programming, dcs, scada, ladder logic",5,Senior
2016,Power Systems Engineer,"etap, power systems, load flow, relay coordination",4.15,1098,"etap, power systems, relay coordination, load flow, short circuit analysis",5,Senior
2021,Renewable Energy Engineer,"mppt, grid integration, wind energy, inverters, solar pv design",13.67,891,"solar pv design, mppt, inverters, grid integration",4,Senior
2016,Control Systems Engineer,"plc programming, pid tuning, scada",4.7,547,"scada, pid tuning, plc programming, ladder logic",4,Fresher
2024,Control Systems Engineer,"pid tuning, dcs, scada",20.68,972,"pid tuning, dcs, scada, ladder logic",4,Mid
2021,Substation Engineer,"grounding, clearance calculation, switchgear, transformers",19.98,836,"clearance calculation, transformers, grounding, substation design",4,Mid
2023,Renewable Energy Engineer,"grid integration, inverters, wind energy, mppt",18.92,753,"inverters, mppt, wind energy, grid integration, solar pv design",5,Mid
2023,Power Systems Engineer,"relay coordination, power systems, etap, short circuit analysis, load flow",7.74,831,"etap, power systems, relay coordination, load flow",4,Fresher
2022,Electrical Maintenance Engineer,"troubleshooting, vfd, therography, motors, preventive maintenance",13.9,892,"vfd, therography",2,Senior
2017,Protection Engineer,"ct pt sizing, setting study, distance protection, differential protection, relay settings",21.68,662,"ct pt sizing, distance protection, differential protection, setting study, relay settings",5,Senior
