Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2020,Financial Controller,"management accounting, consolidation, erp finance, budgeting, internal controls",20.02,895,"erp finance, internal controls, budgeting, consolidation",4,Fresher
2015,Investment Banker,"valuation, due diligence, m and a, excel advanced",3.99,525,"m and a, valuation, excel advanced",3,Senior
2025,Risk Analyst,"basel norms, credit risk, risk reporting",14.69,697,"risk reporting, basel norms, credit risk",3,Mid
2015,Risk Analyst,"risk reporting, basel norms, credit risk",10.43,842,"credit risk, risk reporting, basel norms",3,Mid
2022,Chartered Accountant,"financial statements, internal audit, auditing, tax compliance",21.02,347,"internal audit, tax compliance, auditing",3,Fresher
2025,Financial Controller,"erp finance, budgeting, management accounting",16.45,847,"erp finance, budgeting, management accounting",3,Mid
2020,Risk Analyst,"var, credit risk, basel norms, risk reporting",8.8,541,"basel norms, credit risk, risk reporting",3,Senior
2023,Credit Analyst,"credit memo, industry research, financial ratios",14.88,823,"financial ratios, industry research, credit memo",3,Senior
2022,Financial Controller,"consolidation, erp finance, management accounting",20.36,510,"erp finance, management accounting",2,Mid
2017,Financial Analyst,"variance analysis, dashboards, financial modeling, forecasting, excel",13.23,748,"forecasting, variance analysis, dashboards",3,Mid
2017,Financial Analyst,"excel, variance analysis, financial modeling",10.18,817,"financial modeling, variance analysis, excel, forecasting",4,Fresher
2023,Chartered Accountant,"auditing, financial statements, internal audit",11.9,749,"auditing, financial statements, internal audit",3,Senior
2018,Chartered Accountant,"auditing, financial statements, internal audit",10.79,622,"internal audit, financial statements, auditing, ind as",4,Mid
2021,Chartered Accountant,"financial statements, tax compliance, ind as, internal audit, auditing",19.08,741,"ind as, financial statements, internal audit",3,Mid
2021,Financial Analyst,"excel, dashboards, forecasting, financial modeling",10.61,749,"financial modeling, dashboards, excel, forecasting, variance analysis",5,Fresher
2017,Financial Analyst,"excel, financial modeling, forecasting",4.05,528,"financial modeling, excel, forecasting",3,Fresher
2016,Risk Analyst,"risk reporting, credit risk, var",20.19,688,"var, credit risk, risk reporting",3,Mid
2018,Risk Analyst,"stress testing, credit risk, risk reporting, basel norms",7.17,758,"stress testing, credit risk, basel norms, risk reporting",4,Fresher
2023,Tax Consultant,"tax planning, income tax, transfer pricing",12.72,509,"tax planning, income tax, transfer pricing",3,Senior
2019,Financial Analyst,"variance analysis, dashboards, forecasting, excel, financial modeling",18.09,557,"variance analysis, excel, financial modeling, forecasting",4,Fresher
2025,Investment Banker,"m and a, due diligence, pitch books, excel advanced",21.37,356,"m and a, excel advanced, due diligence, pitch books",4,Fresher
2019,Chartered Accountant,"ind as, tax compliance, internal audit",15.9,726,"internal audit, ind as, tax compliance",3,Fresher
2024,Tax Consultant,"income tax, gst, tax planning, litigation support, transfer pricing",6.64,757,"litigation support, tax planning, income tax",3,Mid
2020,Portfolio Manager,"bloomberg, performance attribution, fixed income, equity research",12.27,765,"fixed income, bloomberg",2,Senior
2015,Tax Consultant,"income tax, litigation support, tax planning, gst",12.55,544,"income tax, gst, tax planning, litigation support",4,Fresher
2024,Credit Analyst,"covenants, cash flow analysis, industry research, financial ratios, credit memo",6.9,813,"financial ratios, credit memo, industry research",3,Senior
2018,Tax Consultant,"income tax, tax planning, transfer pricing",4.22,495,"transfer pricing, tax planning, income tax",3,Fresher
2021,Financial Controller,"management accounting, budgeting, internal controls, erp finance, consolidation",19.75,713,"budgeting, consolidation, management accounting",3,Fresher
2022,Financial Analyst,"forecasting, dashboards, variance analysis, excel",20.02,548,"dashboards, forecasting",2,Senior
2015,Risk Analyst,"basel norms, stress testing, var",13.16,709,"basel norms, var, stress testing, risk reporting",4,Senior
2018,Tax Consultant,"litigation support, income tax, gst, transfer pricing",6.5,831,"litigation support, transfer pricing, gst",3,Mid
2023,Chartered Accountant,"auditing, ind as, financial statements",4.96,977,"auditing, financial statements, ind as",3,Mid
2019,Credit Analyst,"covenants, credit memo, cash flow analysis",18.04,205,"covenants, credit memo, cash flow analysis",3,Mid
2019,Chartered Accountant,"auditing, ind as, tax compliance, financial statements",10.68,702,"tax compliance, auditing, ind as, financial statements",4,Fresher
2020,Risk Analyst,"basel norms, credit risk, risk reporting, stress testing, var",17.31,627,"credit risk, stress testing",2,Mid
2024,Chartered Accountant,"tax compliance, auditing, ind as, internal audit",18.65,653,"auditing, ind as, internal audit, tax compliance",4,Senior
2020,Chartered Accountant,"ind as, auditing, internal audit, financial statements, tax compliance",17.16,342,"tax compliance, financial statements, ind as, internal audit",4,Fresher
2023,Investment Banker,"due diligence, valuation, m and a",18.15,775,"m and a, due diligence",2,Mid
2016,Portfolio Manager,"equity research, performance attribution, fixed income",3.92,456,"performance attribution, equity research",2,Fresher
2022,Risk Analyst,"credit risk, stress testing, risk reporting",9.73,629,"stress testing, credit risk, risk reporting",3,Fresher
2023,Chartered Accountant,"internal audit, tax compliance, ind as",16.76,598,"ind as, tax compliance, internal audit",3,Mid
2023,Credit Analyst,"cash flow analysis, credit memo, financial ratios",5.59,900,"cash flow analysis, credit memo, financial ratios, industry research",4,Mid
2015,Portfolio Manager,"asset allocation, bloomberg, equity research, fixed income",17.86,744,"bloomberg, fixed income, equity research, asset allocation",4,Senior
2015,Credit Analyst,"financial ratios, credit memo, cash flow analysis, industry research",20.47,747,"cash flow analysis, industry research, covenants",3,Fresher
2019,Financial Analyst,"variance analysis, excel, forecasting, dashboards, financial modeling",6.0,466,"forecasting, variance analysis, excel",3,Fresher
2023,Risk Analyst,"credit risk, risk reporting, basel norms, var",5.94,522,"basel norms, var, risk reporting, credit risk",4,Mid
2024,Investment Banker,"valuation, pitch books, m and a",5.79,594,"pitch books, m and a, valuation",3,Fresher
2023,Chartered Accountant,"financial statements, internal audit, auditing",16.8,690,"financial statements, internal audit, auditing",3,Mid
2019,Financial Analyst,"forecasting, dashboards, variance analysis, excel",17.63,120,"forecasting, dashboards, excel, variance analysis, financial modeling",5,Fresher
2020,Financial Controller,"budgeting, management accounting, internal controls, consolidation, erp finance",21.08,625,"consolidation, internal controls",2,Senior
2024,Financial Controller,"erp finance, internal controls, management accounting, budgeting",19.85,919,"erp finance, budgeting, management accounting, internal controls",4,Fresher
2021,Chartered Accountant,"ind as, internal audit, financial statements, auditing, tax compliance",7.2,463,"tax compliance, internal audit, ind as, auditing",4,Mid
2023,Credit Analyst,"cash flow analysis, credit memo, covenants, industry research",5.69,916,"industry research, covenants, credit memo, cash flow analysis",4,Fresher
2022,Tax Consultant,"gst, income tax, tax planning, litigation support",21.19,683,"income tax, gst, litigation support, tax planning, transfer pricing",5,Senior
2022,Financial Controller,"budgeting, erp finance, internal controls, consolidation, management accounting",4.06,472,"management accounting, erp finance, internal controls, budgeting",4,Fresher
2022,Financial Analyst,"variance analysis, excel, forecasting",12.25,527,"variance analysis, forecasting, excel",3,Mid
2016,Risk Analyst,"basel norms, var, stress testing",20.6,1088,"var, stress testing, basel norms",3,Fresher
2024,Risk Analyst,"stress testing, credit risk, basel norms, var",21.21,388,"stress testing, var, credit risk",3,Mid
2019,Financial Controller,"consolidation, internal controls, budgeting, management accounting, erp finance",14.01,1005,"internal controls, management accounting, budgeting",3,Mid
2023,Tax Consultant,"income tax, litigation support, transfer pricing, gst",10.91,668,"income tax, gst, litigation support, transfer pricing",4,Senior
2019,Financial Analyst,"forecasting, dashboards, financial modeling, variance analysis, excel",5.98,261,"forecasting, variance analysis, excel",3,Mid
2019,Chartered Accountant,"internal audit, tax compliance, financial statements",3.85,1017,"tax compliance, internal audit, financial statements",3,Fresher
2024,Tax Consultant,"gst, tax planning, income tax",14.21,769,"tax planning, gst, income tax",3,Senior
2025,Chartered Accountant,"ind as, auditing, tax compliance, financial statements",10.72,479,"auditing, tax compliance, financial statements, ind as, internal audit",5,Senior
2020,Financial Controller,"erp finance, management accounting, internal controls, budgeting",8.37,799,"management accounting, erp finance, budgeting, internal controls, consolidation",5,Senior
2020,Risk Analyst,"credit risk, risk reporting, stress testing, basel norms",5.89,527,"credit risk, stress testing, risk reporting, basel norms",4,Mid
2021,Chartered Accountant,"auditing, internal audit, ind as",21.2,1053,"ind as, internal audit, auditing",3,Mid
2023,Credit Analyst,"cash flow analysis, industry research, financial ratios",11.84,897,"financial ratios, cash flow analysis",2,Fresher
2016,Financial Controller,"management accounting, consolidation, erp finance",18.38,942,"consolidation, erp finance",2,Fresher
2024,Financial Controller,"erp finance, management accounting, internal controls, budgeting, consolidation",9.94,497,"budgeting, erp finance",2,Senior
2019,Financial Controller,"erp finance, management accounting, budgeting, internal controls",3.8,924,"erp finance, budgeting, internal controls, management accounting",4,Fresher
2021,Chartered Accountant,"ind as, tax compliance, financial statements",13.05,734,"ind as, tax compliance, financial statements, auditing",4,Fresher
2021,Tax Consultant,"tax planning, litigation support, income tax, gst",21.81,645,"tax planning, litigation support, income tax",3,Mid
2020,Financial Controller,"budgeting, consolidation, management accounting",18.7,465,"management accounting, budgeting, consolidation, erp finance",4,Senior
2018,Financial Controller,"consolidation, erp finance, management accounting, budgeting",8.34,474,"consolidation, management accounting, budgeting",3,Senior
2023,Tax Consultant,"tax planning, income tax, litigation support, gst",11.05,913,"income tax, tax planning, gst, litigation support, transfer pricing",5,Senior
2018,Financial Controller,"internal controls, budgeting, consolidation, erp finance",5.42,847,"internal controls, consolidation, budgeting, erp finance",4,Fresher
2018,Investment Banker,"pitch books, valuation, due diligence, m and a",12.01,660,"pitch books, valuation, due diligence, m and a",4,Mid
