Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2019,Quality Control Textile,"iso textile standards, shrinkage testing, aql inspection",18.96,914,"iso textile standards, aql inspection, shrinkage testing",3,Senior
2025,Quality Control Textile,"spectrophotometer, defect grading, shrinkage testing, aql inspection",21.01,592,"defect grading, shrinkage testing, spectrophotometer, aql inspection",4,Mid
2022,Dyeing Technologist,"wet processing, recipe formulation, dyeing chemistry",17.31,847,"wet processing, recipe formulation",2,Mid
2019,Merchandiser,"buyer coordination, costing, sampling timeline, excel, order tracking",4.97,630,"excel, costing, sampling timeline",3,Fresher
2023,Fabric Development Specialist,"lab dip, color matching, gsm analysis, hand feel evaluation, fabric testing",5.61,885,"hand feel evaluation, color matching, lab dip",3,Senior
2016,Fashion Production Manager,"industrial engineering, production planning, cutting room",14.16,1114,"industrial engineering, production planning, cutting room",3,Senior
2015,Quality Control Textile,"shrinkage testing, spectrophotometer, defect grading, iso textile standards",16.87,990,"shrinkage testing, spectrophotometer, defect grading, iso textile standards, aql inspection",5,Senior
2020,Dyeing Technologist,"wet processing, dyeing chemistry, exhaust dyeing, fastness testing",11.39,823,"wet processing, dyeing chemistry, exhaust dyeing, fastness testing",4,Senior
2021,Quality Control Textile,"defect grading, shrinkage testing, iso textile standards, spectrophotometer, aql inspection",8.0,448,"defect grading, shrinkage testing, aql inspection, iso textile standards",4,Fresher
2018,Textile Technologist,"weaving, yarn manufacturing, fiber science, spinning",13.39,609,"weaving, fiber science, spinning",3,Fresher
2020,Dyeing Technologist,"wet processing, exhaust dyeing, dyeing chemistry, recipe formulation",19.79,878,"recipe formulation, dyeing chemistry, wet processing",3,Senior
2023,Merchandiser,"buyer coordination, sampling timeline, excel, order tracking, costing",5.83,341,"excel, costing, sampling timeline, order tracking",4,Fresher
2019,Fashion Production Manager,"line balancing, cutting room, sap pp",13.02,750,"line balancing, cutting room, sap pp, production planning",4,Mid
2022,Knitting Engineer,"machine programming, circular knitting, stitch density",11.27,472,"circular knitting, stitch density, machine programming",3,Senior
2022,Merchandiser,"order tracking, sampling timeline, costing, excel",12.13,565,"costing, sampling timeline",2,Fresher
2025,Knitting Engineer,"stitch density, gauge control, circular knitting, machine programming, yarn selection",6.79,423,"stitch density, machine programming, yarn selection, circular knitting, gauge control",5,Mid
2017,Merchandiser,"order tracking, buyer coordination, excel",19.93,828,"order tracking, buyer coordination, excel, sampling timeline",4,Fresher
2024,Dyeing Technologist,"dyeing chemistry, wet processing, exhaust dyeing",13.24,858,"wet processing, exhaust dyeing",2,Fresher
2020,Supply Chain Textile,"incoterms, inventory management, import export",20.22,965,"inventory management, incoterms, import export, logistics",4,Fresher
2023,Knitting Engineer,"yarn selection, stitch density, gauge control, machine programming",10.61,856,"gauge control, stitch density, machine programming, yarn selection",4,Fresher
2019,Supply Chain Textile,"import export, incoterms, logistics, inventory management, vendor management",12.96,553,"inventory management, vendor management",2,Fresher
2015,Fashion Production Manager,"industrial engineering, production planning, sap pp",5.3,906,"sap pp, production planning, industrial engineering",3,Senior
2016,Knitting Engineer,"yarn selection, circular knitting, gauge control, stitch density",15.39,372,"yarn selection, circular knitting",2,Mid
2020,Knitting Engineer,"stitch density, yarn selection, machine programming, circular knitting, gauge control",15.15,808,"gauge control, machine programming, circular knitting",3,Fresher
2024,Textile Technologist,"spinning, yarn manufacturing, fiber science, knitting, weaving",8.59,900,"spinning, fiber science, yarn manufacturing, knitting",4,Senior
2018,Textile Technologist,"weaving, spinning, fiber science, yarn manufacturing",18.29,840,"yarn manufacturing, fiber science, spinning, weaving",4,Fresher
2025,Merchandiser,"buyer coordination, sampling timeline, excel, costing",8.42,846,"buyer coordination, costing, sampling timeline, excel",4,Senior
2016,Textile Technologist,"fiber science, spinning, knitting, yarn manufacturing, weaving",11.28,695,"weaving, fiber science, spinning",3,Senior
2018,Textile Technologist,"weaving, yarn manufacturing, spinning",4.2,627,"yarn manufacturing, spinning, weaving",3,Mid
2025,Dyeing Technologist,"dyeing chemistry, exhaust dyeing, recipe formulation, fastness testing, wet processing",16.15,554,"fastness testing, wet processing, recipe formulation, dyeing chemistry",4,Fresher
2015,Fashion Production Manager,"production planning, line balancing, sap pp, cutting room",10.51,683,"sap pp, line balancing, production planning",3,Fresher
2022,Quality Control Textile,"defect grading, iso textile standards, aql inspection",18.06,751,"aql inspection, iso textile standards, defect grading, spectrophotometer",4,Senior
2024,Supply Chain Textile,"import export, incoterms, vendor management, logistics",4.59,1183,"logistics, import export, incoterms, vendor management",4,Fresher
2016,Merchandiser,"buyer coordination, excel, sampling timeline, order tracking",6.71,697,"buyer coordination, excel, order tracking, costing",4,Senior
2021,Supply Chain Textile,"vendor management, incoterms, logistics, inventory management",5.16,1218,"vendor management, inventory management, incoterms, logistics, import export",5,Senior
2015,Merchandiser,"buyer coordination, sampling timeline, excel",17.31,680,"excel, buyer coordination, order tracking",3,Fresher
2023,Fabric Development Specialist,"gsm analysis, hand feel evaluation, lab dip, color matching",6.27,1040,"lab dip, color matching, hand feel evaluation, gsm analysis",4,Fresher
2024,Textile Technologist,"fiber science, knitting, spinning, yarn manufacturing, weaving",21.75,575,"spinning, yarn manufacturing, knitting, weaving",4,Fresher
2023,Dyeing Technologist,"recipe formulation, dyeing chemistry, exhaust dyeing, wet processing, fastness testing",16.53,476,"dyeing chemistry, exhaust dyeing, fastness testing, wet processing",4,Mid
2024,Fashion Production Manager,"production planning, industrial engineering, sap pp",17.17,770,"sap pp, production planning, industrial engineering, line balancing",4,Fresher
2017,Fashion Production Manager,"industrial engineering, sap pp, line balancing",4.18,1286,"industrial engineering, sap pp",2,Fresher
2019,Merchandiser,"order tracking, costing, buyer coordination, excel",18.82,693,"excel, buyer coordination, costing",3,Senior
2020,Knitting Engineer,"yarn selection, machine programming, gauge control",16.74,1111,"machine programming, yarn selection, gauge control",3,Senior
2020,Fashion Production Manager,"line balancing, production planning, industrial engineering, cutting room",20.74,372,"line balancing, cutting room, industrial engineering",3,Mid
2021,Fabric Development Specialist,"color matching, gsm analysis, lab dip, hand feel evaluation",13.14,746,"lab dip, hand feel evaluation, fabric testing",3,Senior
2017,Merchandiser,"costing, excel, buyer coordination, sampling timeline",21.58,518,"costing, buyer coordination, excel, sampling timeline",4,Mid
2023,Merchandiser,"order tracking, sampling timeline, buyer coordination, excel",6.23,742,"order tracking, buyer coordination, sampling timeline, excel, costing",5,Fresher
2021,Fashion Production Manager,"line balancing, sap pp, cutting room, production planning",21.18,708,"line balancing, production planning, cutting room, sap pp",4,Fresher
2016,Fabric Development Specialist,"lab dip, fabric testing, gsm analysis, hand feel evaluation, color matching",8.48,467,"hand feel evaluation, color matching, gsm analysis",3,Senior
2020,Knitting Engineer,"yarn selection, gauge control, circular knitting, machine programming",18.67,891,"circular knitting, yarn selection, machine programming, gauge control, stitch density",5,Fresher
2023,Merchandiser,"sampling timeline, buyer coordination, costing",18.53,965,"sampling timeline, buyer coordination, excel",3,Fresher
2025,Quality Control Textile,"spectrophotometer, defect grading, shrinkage testing, iso textile standards",20.4,493,"iso textile standards, defect grading, spectrophotometer, aql inspection",4,Mid
2024,Fashion Production Manager,"cutting room, line balancing, production planning",17.46,703,"line balancing, production planning",2,Fresher
2021,Quality Control Textile,"iso textile standards, aql inspection, defect grading",10.16,749,"iso textile standards, defect grading",2,Mid
2019,Merchandiser,"buyer coordination, order tracking, sampling timeline, costing",17.55,310,"sampling timeline, costing",2,Fresher
2018,Supply Chain Textile,"inventory management, incoterms, vendor management",15.39,644,"inventory management, vendor management, incoterms",3,Mid
2023,Fashion Production Manager,"sap pp, cutting room, production planning",6.89,908,"cutting room, production planning, sap pp",3,Senior
2022,Merchandiser,"buyer coordination, costing, sampling timeline, order tracking, excel",11.7,529,"sampling timeline, buyer coordination, excel, order tracking",4,Fresher
2022,Fashion Production Manager,"sap pp, line balancing, industrial engineering, cutting room",13.03,674,"line balancing, sap pp, cutting room, industrial engineering, production planning",5,Mid
2020,Dyeing Technologist,"recipe formulation, wet processing, exhaust dyeing",4.29,669,"recipe formulation, wet processing, dyeing chemistry",3,Fresher
2019,Merchandiser,"costing, order tracking, buyer coordination",18.35,557,"buyer coordination, costing, order tracking",3,Mid
2019,Textile Technologist,"spinning, fiber science, weaving, yarn manufacturing",10.7,515,"fiber science, weaving, yarn manufacturing, spinning, knitting",5,Senior
2025,Knitting Engineer,"yarn selection, gauge control, stitch density, circular knitting",13.12,868,"stitch density, gauge control, circular knitting, yarn selection",4,Mid
2025,Fashion Production Manager,"production planning, industrial engineering, sap pp, line balancing, cutting room",20.03,750,"line balancing, production planning",2,Senior
2019,Quality Control Textile,"spectrophotometer, defect grading, shrinkage testing",12.93,859,"spectrophotometer, shrinkage testing",2,Senior
2023,Textile Technologist,"knitting, yarn manufacturing, fiber science, spinning, weaving",16.38,965,"weaving, fiber science, spinning, knitting, yarn manufacturing",5,Mid
2017,Supply Chain Textile,"inventory management, logistics, import export, vendor management",11.65,413,"import export, inventory management, vendor management, incoterms",4,Fresher
2023,Fashion Production Manager,"production planning, line balancing, cutting room",11.33,528,"cutting room, line balancing, production planning",3,Senior
2017,Textile Technologist,"knitting, yarn manufacturing, fiber science, weaving",20.2,641,"knitting, fiber science, yarn manufacturing, weaving, spinning",5,Fresher
2020,Fashion Production Manager,"line balancing, production planning, cutting room, industrial engineering, sap pp",4.79,272,"sap pp, cutting room, line balancing, production planning",4,Mid
2016,Supply Chain Textile,"incoterms, vendor management, import export",20.87,633,"incoterms, import export, vendor management, inventory management",4,Senior
