Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2022,Surgeon,"postoperative care, sterile technique, operative skills",15.17,505,"sterile technique, operative skills, postoperative care",3,Senior
2020,Surgeon,"sterile technique, operative skills, postoperative care",7.26,691,"sterile technique, operative skills",2,Mid
2025,Emergency Medicine Doctor,"acls, triage, trauma care, acute management",11.56,829,"acls, triage",2,Mid
2020,Cardiologist,"echocardiography, lipid management, ecg interpretation, cath lab basics",19.32,947,"lipid management, cath lab basics, ecg interpretation, echocardiography",4,Fresher
2025,General Physician,"diagnosis, preventive medicine, clinical examination",10.43,688,"diagnosis, preventive medicine, clinical examination",3,Mid
2017,Emergency Medicine Doctor,"emergency procedures, acls, acute management, triage",7.24,891,"triage, acls, emergency procedures",3,Mid
2022,Emergency Medicine Doctor,"triage, trauma care, acls",4.92,1048,"triage, trauma care, acls, emergency procedures",4,Mid
2023,Emergency Medicine Doctor,"emergency procedures, acute management, triage, acls, trauma care",14.14,702,"acls, trauma care, triage, emergency procedures",4,Mid
2023,Radiologist,"mri interpretation, pacs, reporting, radiation safety",9.82,736,"radiation safety, pacs, mri interpretation, reporting",4,Fresher
2017,Pediatrician,"adolescent medicine, growth monitoring, vaccination, child health",21.59,923,"child health, vaccination, growth monitoring",3,Fresher
2022,General Physician,"clinical examination, patient care, emr, diagnosis, preventive medicine",15.36,536,"emr, patient care, preventive medicine, clinical examination, diagnosis",5,Fresher
2019,Psychiatrist,"psychotherapy, crisis intervention, mental health assessment",14.65,657,"mental health assessment, crisis intervention, psychotherapy",3,Mid
2015,Surgeon,"laparoscopy, postoperative care, anatomy, sterile technique, operative skills",9.4,682,"postoperative care, operative skills, anatomy, sterile technique",4,Senior
2024,Pediatrician,"adolescent medicine, child health, growth monitoring, vaccination",21.37,897,"adolescent medicine, vaccination",2,Senior
2016,General Physician,"clinical examination, emr, patient care, preventive medicine",10.24,630,"patient care, preventive medicine",2,Fresher
2015,General Physician,"diagnosis, patient care, preventive medicine, clinical examination",4.0,472,"patient care, diagnosis, preventive medicine, clinical examination",4,Fresher
2020,Psychiatrist,"dsm assessment, mental health assessment, crisis intervention",13.76,1065,"mental health assessment, dsm assessment",2,Senior
2017,Emergency Medicine Doctor,"emergency procedures, acls, triage, trauma care, acute management",13.03,728,"acls, acute management",2,Mid
2024,Psychiatrist,"crisis intervention, mental health assessment, dsm assessment",12.7,1048,"crisis intervention, dsm assessment, mental health assessment",3,Fresher
2020,Pediatrician,"adolescent medicine, child health, neonatal care, vaccination",16.67,858,"neonatal care, adolescent medicine, growth monitoring",3,Fresher
2018,General Physician,"patient care, preventive medicine, diagnosis",20.74,602,"preventive medicine, patient care, diagnosis, emr",4,Senior
2024,Psychiatrist,"dsm assessment, psychopharmacology, mental health assessment, crisis intervention",14.63,873,"mental health assessment, psychopharmacology, crisis intervention, dsm assessment",4,Fresher
2025,Surgeon,"laparoscopy, postoperative care, anatomy, sterile technique, operative skills",12.16,1067,"postoperative care, operative skills, anatomy",3,Mid
2019,Pediatrician,"vaccination, adolescent medicine, growth monitoring",9.42,480,"growth monitoring, vaccination, child health",3,Senior
2018,General Physician,"preventive medicine, clinical examination, diagnosis, patient care, emr",20.95,510,"preventive medicine, diagnosis, emr, patient care, clinical examination",5,Fresher
2019,General Physician,"diagnosis, preventive medicine, patient care",14.68,717,"preventive medicine, diagnosis, patient care",3,Fresher
2018,Emergency Medicine Doctor,"emergency procedures, acls, triage",13.14,385,"emergency procedures, acls, triage",3,Mid
2015,Pathologist,"histopathology, biopsy analysis, laboratory medicine, microscopy",15.27,704,"biopsy analysis, laboratory medicine, microscopy",3,Fresher
2024,Psychiatrist,"psychotherapy, mental health assessment, crisis intervention",15.82,809,"mental health assessment, psychotherapy, crisis intervention, psychopharmacology",4,Mid
2015,Cardiologist,"heart failure management, cath lab basics, echocardiography",9.61,759,"echocardiography, cath lab basics, heart failure management",3,Mid
2023,Radiologist,"ct interpretation, mri interpretation, radiation safety, reporting, pacs",17.7,727,"ct interpretation, radiation safety, mri interpretation",3,Fresher
2019,Emergency Medicine Doctor,"acls, acute management, trauma care, emergency procedures, triage",20.88,694,"acute management, triage, acls",3,Mid
2022,Pediatrician,"neonatal care, adolescent medicine, child health",5.78,555,"child health, adolescent medicine",2,Senior
2015,General Physician,"clinical examination, preventive medicine, patient care",21.7,608,"clinical examination, patient care, preventive medicine",3,Senior
2023,Psychiatrist,"psychopharmacology, mental health assessment, crisis intervention, psychotherapy, dsm assessment",17.52,306,"mental health assessment, psychopharmacology, dsm assessment",3,Senior
2022,Pediatrician,"neonatal care, adolescent medicine, vaccination, growth monitoring, child health",11.85,553,"child health, neonatal care, vaccination, growth monitoring, adolescent medicine",5,Mid
2025,Surgeon,"laparoscopy, anatomy, operative skills, postoperative care",6.48,916,"operative skills, postoperative care, anatomy, laparoscopy, sterile technique",5,Senior
2020,Pathologist,"microscopy, laboratory medicine, biopsy analysis, immunohistochemistry",20.29,144,"microscopy, immunohistochemistry, biopsy analysis",3,Mid
2023,Emergency Medicine Doctor,"acls, triage, emergency procedures, acute management, trauma care",11.13,890,"acute management, acls, emergency procedures",3,Senior
2023,Surgeon,"operative skills, laparoscopy, sterile technique, postoperative care",15.99,652,"laparoscopy, postoperative care",2,Fresher
2015,Cardiologist,"heart failure management, echocardiography, cath lab basics, lipid management, ecg interpretation",13.9,642,"lipid management, cath lab basics, ecg interpretation, heart failure management, echocardiography",5,Fresher
2025,Radiologist,"pacs, ct interpretation, reporting, mri interpretation, radiation safety",8.77,506,"reporting, ct interpretation, radiation safety",3,Mid
2017,Cardiologist,"lipid management, ecg interpretation, cath lab basics, echocardiography",5.36,510,"lipid management, cath lab basics, ecg interpretation, echocardiography, heart failure management",5,Senior
2020,Pediatrician,"neonatal care, growth monitoring, vaccination, adolescent medicine",19.91,230,"adolescent medicine, vaccination, growth monitoring, neonatal care",4,Fresher
2015,Cardiologist,"heart failure management, cath lab basics, lipid management, echocardiography",7.13,775,"lipid management, heart failure management, echocardiography, cath lab basics",4,Senior
2025,Emergency Medicine Doctor,"trauma care, emergency procedures, triage, acute management",8.27,542,"emergency procedures, triage, acute management",3,Senior
2016,Radiologist,"pacs, ct interpretation, reporting",8.15,795,"reporting, ct interpretation, pacs, radiation safety",4,Mid
2022,Psychiatrist,"dsm assessment, psychopharmacology, mental health assessment, crisis intervention, psychotherapy",8.21,798,"psychotherapy, dsm assessment, crisis intervention",3,Fresher
2019,Pathologist,"histopathology, biopsy analysis, immunohistochemistry, microscopy",12.12,540,"histopathology, biopsy analysis, microscopy, immunohistochemistry",4,Senior
2025,Pediatrician,"vaccination, adolescent medicine, child health, neonatal care, growth monitoring",5.01,919,"neonatal care, growth monitoring, adolescent medicine",3,Fresher
2018,Emergency Medicine Doctor,"trauma care, acls, acute management",8.58,862,"trauma care, acute management, acls, emergency procedures",4,Senior
2015,Pediatrician,"child health, growth monitoring, neonatal care, adolescent medicine, vaccination",17.64,659,"child health, vaccination",2,Mid
2020,Emergency Medicine Doctor,"triage, emergency procedures, acute management, acls",16.1,1166,"emergency procedures, triage, acls, acute management",4,Senior
2021,Pathologist,"laboratory medicine, histopathology, biopsy analysis, immunohistochemistry, microscopy",12.06,978,"immunohistochemistry, microscopy, biopsy analysis",3,Senior
2019,Psychiatrist,"psychopharmacology, mental health assessment, dsm assessment, psychotherapy, crisis intervention",13.94,977,"dsm assessment, psychotherapy",2,Mid
2019,Surgeon,"anatomy, laparoscopy, operative skills, sterile technique",18.7,1065,"operative skills, anatomy, laparoscopy, sterile technique",4,Senior
2024,Radiologist,"radiation safety, ct interpretation, reporting, pacs",20.19,900,"reporting, pacs, ct interpretation",3,Senior
2017,Radiologist,"pacs, mri interpretation, ct interpretation, radiation safety, reporting",20.45,848,"reporting, radiation safety, mri interpretation",3,Mid
2022,Radiologist,"radiation safety, ct interpretation, reporting, pacs",3.58,849,"reporting, ct interpretation, radiation safety, pacs",4,Fresher
2019,Radiologist,"reporting, mri interpretation, radiation safety, ct interpretation",16.15,406,"mri interpretation, ct interpretation, reporting, radiation safety",4,Fresher
2024,General Physician,"clinical examination, preventive medicine, diagnosis, emr",12.85,702,"preventive medicine, diagnosis, emr",3,Senior
2021,General Physician,"preventive medicine, diagnosis, clinical examination, patient care",18.43,608,"clinical examination, preventive medicine",2,Mid
2019,General Physician,"emr, diagnosis, clinical examination",15.82,811,"diagnosis, emr, clinical examination",3,Mid
2020,General Physician,"emr, preventive medicine, patient care",8.05,688,"patient care, preventive medicine, emr, clinical examination",4,Senior
2021,Surgeon,"postoperative care, laparoscopy, operative skills",4.92,862,"laparoscopy, operative skills, postoperative care, sterile technique",4,Senior
2020,Pediatrician,"growth monitoring, adolescent medicine, vaccination",8.51,728,"growth monitoring, adolescent medicine, vaccination",3,Mid
2018,Radiologist,"reporting, radiation safety, ct interpretation",9.97,867,"ct interpretation, reporting, radiation safety",3,Senior
2021,General Physician,"diagnosis, patient care, clinical examination, emr",15.85,720,"patient care, emr, diagnosis, clinical examination",4,Fresher
2017,General Physician,"clinical examination, patient care, preventive medicine",4.63,195,"patient care, preventive medicine, clinical examination",3,Mid
2024,Emergency Medicine Doctor,"trauma care, emergency procedures, acls, triage, acute management",7.16,441,"acute management, triage, trauma care, emergency procedures",4,Fresher
2019,Cardiologist,"lipid management, heart failure management, ecg interpretation",7.32,1051,"heart failure management, lipid management",2,Mid
2020,Emergency Medicine Doctor,"emergency procedures, acute management, triage, acls, trauma care",7.73,680,"triage, emergency procedures",2,Mid
2015,Surgeon,"anatomy, postoperative care, laparoscopy, sterile technique",8.33,600,"sterile technique, anatomy, postoperative care",3,Senior
2024,Emergency Medicine Doctor,"trauma care, acute management, triage, emergency procedures, acls",15.69,792,"triage, emergency procedures, trauma care, acute management",4,Fresher
2023,Surgeon,"postoperative care, sterile technique, operative skills, laparoscopy, anatomy",19.22,279,"laparoscopy, anatomy, sterile technique, postoperative care",4,Mid
2016,Radiologist,"pacs, ct interpretation, reporting, radiation safety, mri interpretation",10.87,761,"pacs, radiation safety, mri interpretation, reporting",4,Fresher
2023,Psychiatrist,"mental health assessment, psychopharmacology, dsm assessment",15.05,573,"mental health assessment, dsm assessment, psychopharmacology, psychotherapy",4,Mid
2020,Psychiatrist,"mental health assessment, psychopharmacology, dsm assessment, crisis intervention",3.56,611,"dsm assessment, crisis intervention",2,Mid
