Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2021,Quantity Surveyor,"estimation, contracts, primavera",8.74,615,"contracts, primavera, cost control",3,Senior
2021,Quantity Surveyor,"cost control, estimation, contracts, primavera, boq",9.3,1018,"estimation, contracts, cost control, boq, primavera",5,Mid
2024,Quantity Surveyor,"cost control, estimation, primavera, contracts, boq",16.95,892,"estimation, cost control, contracts, boq",4,Fresher
2022,Structural Engineer,"staad pro, etabs, seismic design, steel design, reinforced concrete",10.61,595,"reinforced concrete, seismic design",2,Senior
2022,Quantity Surveyor,"contracts, boq, primavera, cost control, estimation",8.62,631,"cost control, estimation, primavera, boq",4,Mid
2023,Structural Engineer,"etabs, reinforced concrete, steel design",20.46,773,"steel design, etabs, reinforced concrete",3,Senior
2023,Geotechnical Engineer,"foundation design, bore log interpretation, soil mechanics",17.47,796,"bore log interpretation, foundation design, soil mechanics",3,Mid
2017,Structural Engineer,"staad pro, reinforced concrete, seismic design, steel design, etabs",12.51,934,"reinforced concrete, steel design, etabs, staad pro",4,Fresher
2018,BIM Civil Engineer,"revit, navisworks, civil 3d",17.7,529,"navisworks, civil 3d, revit",3,Mid
2017,Quantity Surveyor,"estimation, boq, primavera, cost control, contracts",17.95,859,"boq, contracts",2,Fresher
2017,Highway Engineer,"pavement design, traffic engineering, autocad civil 3d, irc codes",17.71,855,"traffic engineering, pavement design, autocad civil 3d, irc codes",4,Fresher
2016,Site Engineer,"safety management, quality checks, surveying",17.21,368,"surveying, quality checks, safety management",3,Mid
2024,Project Manager Civil,"contract administration, primavera, tendering",9.32,588,"contract administration, primavera, tendering",3,Mid
2016,Geotechnical Engineer,"foundation design, bore log interpretation, soil mechanics, plaxis",12.89,221,"soil mechanics, bore log interpretation, foundation design, plaxis",4,Mid
2015,Site Engineer,"quality checks, method statement, surveying, safety management",8.23,661,"quality checks, safety management, surveying",3,Senior
2017,Site Engineer,"quality checks, surveying, safety management",4.48,591,"surveying, safety management, quality checks",3,Senior
2020,Urban Planner,"transportation planning, zoning regulations, sustainability, gis, land use planning",5.66,688,"zoning regulations, sustainability",2,Fresher
2025,Project Manager Civil,"primavera, contract administration, pmp",9.79,599,"primavera, contract administration, pmp",3,Senior
2022,Geotechnical Engineer,"slope stability, soil mechanics, bore log interpretation, foundation design",18.65,515,"soil mechanics, slope stability, foundation design, bore log interpretation, plaxis",5,Fresher
2021,Project Manager Civil,"tendering, primavera, contract administration",16.0,461,"tendering, primavera, contract administration",3,Mid
2018,Quantity Surveyor,"primavera, contracts, estimation, boq, cost control",10.47,887,"estimation, primavera, contracts",3,Fresher
2021,Urban Planner,"zoning regulations, sustainability, gis, land use planning",20.47,693,"zoning regulations, sustainability, gis, land use planning",4,Senior
2025,Geotechnical Engineer,"soil mechanics, slope stability, plaxis",17.74,621,"soil mechanics, slope stability, plaxis, foundation design",4,Fresher
2024,Urban Planner,"transportation planning, land use planning, gis",16.76,490,"transportation planning, land use planning",2,Fresher
2022,Structural Engineer,"etabs, reinforced concrete, steel design, staad pro",20.24,643,"reinforced concrete, staad pro",2,Senior
2018,BIM Civil Engineer,"navisworks, civil 3d, revit",7.27,707,"civil 3d, revit, navisworks",3,Fresher
2017,Geotechnical Engineer,"slope stability, foundation design, soil mechanics, bore log interpretation",9.81,842,"foundation design, bore log interpretation, soil mechanics, slope stability, plaxis",5,Fresher
2016,Urban Planner,"sustainability, gis, transportation planning, zoning regulations",10.31,865,"zoning regulations, transportation planning",2,Senior
2021,BIM Civil Engineer,"navisworks, civil 3d, clash detection, revit",4.72,613,"clash detection, revit, ifc",3,Mid
2019,BIM Civil Engineer,"navisworks, clash detection, ifc",11.84,532,"ifc, navisworks, clash detection",3,Fresher
2017,Urban Planner,"transportation planning, land use planning, zoning regulations, sustainability, gis",9.82,705,"gis, zoning regulations, transportation planning",3,Mid
2017,Urban Planner,"gis, transportation planning, land use planning, sustainability",5.57,621,"transportation planning, sustainability, gis, land use planning",4,Senior
2023,Structural Engineer,"seismic design, reinforced concrete, staad pro, etabs, steel design",12.7,883,"etabs, staad pro, steel design, reinforced concrete",4,Fresher
2018,BIM Civil Engineer,"ifc, revit, civil 3d, clash detection, navisworks",3.94,635,"civil 3d, clash detection, ifc",3,Senior
2019,Highway Engineer,"traffic engineering, geometric design, autocad civil 3d, pavement design",4.08,924,"autocad civil 3d, pavement design, traffic engineering",3,Fresher
2017,Urban Planner,"land use planning, gis, transportation planning, sustainability",13.41,1035,"land use planning, sustainability",2,Fresher
2019,Urban Planner,"gis, transportation planning, zoning regulations, sustainability, land use planning",11.28,1138,"zoning regulations, gis, land use planning",3,Fresher
2020,BIM Civil Engineer,"ifc, revit, navisworks",14.9,994,"revit, ifc, navisworks",3,Mid
2016,Quantity Surveyor,"primavera, estimation, cost control, boq, contracts",13.77,907,"boq, primavera",2,Fresher
2022,Geotechnical Engineer,"bore log interpretation, soil mechanics, foundation design",9.12,790,"bore log interpretation, soil mechanics, foundation design, slope stability",4,Fresher
2023,Highway Engineer,"irc codes, traffic engineering, autocad civil 3d, pavement design, geometric design",10.69,878,"pavement design, irc codes, autocad civil 3d, geometric design, traffic engineering",5,Senior
2025,Structural Engineer,"staad pro, reinforced concrete, seismic design, etabs",10.33,739,"reinforced concrete, etabs, staad pro, seismic design",4,Mid
2019,Geotechnical Engineer,"slope stability, soil mechanics, plaxis",9.83,757,"plaxis, soil mechanics, slope stability, bore log interpretation",4,Fresher
2024,Highway Engineer,"traffic engineering, geometric design, autocad civil 3d, pavement design, irc codes",12.79,783,"pavement design, traffic engineering",2,Senior
2015,Project Manager Civil,"pmp, contract administration, primavera, tendering, risk management",11.99,540,"primavera, pmp, risk management",3,Mid
2016,Geotechnical Engineer,"slope stability, foundation design, soil mechanics, plaxis, bore log interpretation",11.93,651,"bore log interpretation, plaxis, foundation design, slope stability",4,Fresher
2017,Highway Engineer,"autocad civil 3d, geometric design, traffic engineering, pavement design",3.7,719,"geometric design, traffic engineering, autocad civil 3d, pavement design",4,Fresher
2023,Quantity Surveyor,"boq, estimation, primavera, contracts, cost control",18.49,856,"boq, estimation",2,Senior
2015,BIM Civil Engineer,"civil 3d, revit, ifc",14.55,696,"revit, ifc, civil 3d",3,Senior
2017,Urban Planner,"sustainability, zoning regulations, transportation planning, land use planning, gis",12.62,523,"transportation planning, gis",2,Senior
2024,Geotechnical Engineer,"bore log interpretation, soil mechanics, slope stability, foundation design, plaxis",5.8,751,"slope stability, plaxis, soil mechanics, foundation design",4,Mid
2015,Highway Engineer,"geometric design, irc codes, pavement design",15.21,656,"irc codes, pavement design",2,Mid
2019,Site Engineer,"site supervision, surveying, quality checks",15.88,883,"quality checks, surveying",2,Senior
2019,Project Manager Civil,"risk management, primavera, contract administration",3.83,601,"contract administration, risk management",2,Mid
2016,Structural Engineer,"etabs, reinforced concrete, seismic design",15.97,178,"reinforced concrete, etabs, seismic design, steel design",4,Mid
2023,BIM Civil Engineer,"navisworks, ifc, clash detection, revit",17.31,447,"navisworks, revit, clash detection",3,Senior
2017,Site Engineer,"surveying, method statement, safety management, site supervision, quality checks",9.95,664,"surveying, quality checks",2,Fresher
2025,BIM Civil Engineer,"revit, navisworks, clash detection",3.52,708,"revit, navisworks, clash detection, ifc",4,Senior
2019,Urban Planner,"land use planning, transportation planning, sustainability, zoning regulations",8.6,474,"zoning regulations, land use planning, transportation planning, sustainability",4,Fresher
2017,Project Manager Civil,"contract administration, pmp, primavera",11.27,795,"contract administration, primavera, pmp",3,Mid
2020,Urban Planner,"zoning regulations, gis, land use planning",11.63,607,"zoning regulations, gis, transportation planning",3,Mid
2020,Geotechnical Engineer,"bore log interpretation, plaxis, soil mechanics",20.19,933,"plaxis, soil mechanics, bore log interpretation, slope stability",4,Mid
2021,BIM Civil Engineer,"navisworks, clash detection, civil 3d",11.28,861,"navisworks, clash detection, civil 3d",3,Mid
2022,Highway Engineer,"traffic engineering, geometric design, irc codes",16.41,452,"traffic engineering, geometric design, irc codes, pavement design",4,Fresher
2018,Highway Engineer,"geometric design, traffic engineering, irc codes, autocad civil 3d, pavement design",19.21,895,"pavement design, geometric design, autocad civil 3d, traffic engineering",4,Fresher
2016,Quantity Surveyor,"cost control, estimation, boq",16.79,593,"cost control, boq, estimation",3,Fresher
2021,Project Manager Civil,"pmp, contract administration, risk management, tendering, primavera",6.5,1040,"tendering, primavera, risk management, contract administration",4,Senior
2021,Project Manager Civil,"contract administration, primavera, tendering",12.48,778,"primavera, contract administration, pmp",3,Fresher
2016,Project Manager Civil,"pmp, contract administration, risk management, primavera",17.5,636,"contract administration, risk management",2,Fresher
2024,Quantity Surveyor,"primavera, cost control, boq, estimation",19.48,438,"boq, estimation, cost control, primavera, contracts",5,Fresher
2016,Geotechnical Engineer,"slope stability, foundation design, plaxis",17.49,814,"plaxis, slope stability, bore log interpretation",3,Senior
2025,Urban Planner,"transportation planning, zoning regulations, sustainability, land use planning, gis",18.66,565,"gis, transportation planning, land use planning",3,Mid
2024,BIM Civil Engineer,"revit, navisworks, clash detection",12.68,825,"navisworks, revit, clash detection, civil 3d",4,Mid
2016,BIM Civil Engineer,"civil 3d, clash detection, revit, navisworks",10.78,1076,"revit, navisworks, civil 3d",3,Fresher
2017,Structural Engineer,"reinforced concrete, steel design, seismic design, etabs, staad pro",9.67,580,"steel design, etabs, seismic design, staad pro, reinforced concrete",5,Senior
2022,Quantity Surveyor,"estimation, primavera, contracts, boq, cost control",19.25,488,"boq, estimation",2,Mid
2015,Project Manager Civil,"pmp, contract administration, risk management, tendering",5.08,573,"pmp, contract administration",2,Mid
2023,Project Manager Civil,"contract administration, pmp, tendering, primavera, risk management",16.12,740,"risk management, pmp, contract administration, primavera",4,Mid
2016,Geotechnical Engineer,"bore log interpretation, foundation design, plaxis, soil mechanics",8.3,584,"foundation design, soil mechanics",2,Fresher
2021,Quantity Surveyor,"cost control, primavera, boq, contracts",12.75,765,"cost control, boq, contracts, primavera",4,Senior
2021,Geotechnical Engineer,"slope stability, foundation design, bore log interpretation",10.24,719,"bore log interpretation, foundation design, slope stability",3,Mid
2021,Quantity Surveyor,"primavera, contracts, cost control",18.98,827,"primavera, contracts, cost control",3,Mid
2015,Geotechnical Engineer,"soil mechanics, slope stability, plaxis",6.78,333,"slope stability, soil mechanics, plaxis",3,Fresher
