Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2023,DSP Engineer,"matlab, fixed point arithmetic, communications algorithms, fft, digital filters",4.05,634,"digital filters, fft, fixed point arithmetic, matlab, communications algorithms",5,Mid
2024,Telecom Network Engineer,"ran planning, link budget, wireless protocols, fiber optics, lte",10.97,612,"fiber optics, wireless protocols, lte, link budget, ran planning",5,Fresher
2018,RF Engineer,"impedance matching, antenna design, smith chart, network analyzer, rf chain",12.13,908,"smith chart, network analyzer, rf chain, impedance matching, antenna design",5,Senior
2020,PCB Design Engineer,"signal integrity, emi emc, high speed pcb, stackup design, altium designer",9.06,378,"emi emc, altium designer",2,Fresher
2016,Analog Design Engineer,"op amp design, adc design, layout, bandgap reference",16.7,628,"layout, op amp design, adc design, bandgap reference",4,Mid
2018,Telecom Network Engineer,"fiber optics, link budget, lte, ran planning",19.16,420,"ran planning, fiber optics, link budget",3,Fresher
2024,Hardware Test Engineer,"boundary scan, yield analysis, dft, ate testing",6.49,752,"boundary scan, ate testing, yield analysis, dft, test patterns",5,Fresher
2021,Analog Design Engineer,"layout, adc design, op amp design, spice simulation, bandgap reference",15.79,760,"adc design, op amp design, layout, spice simulation",4,Senior
2023,VLSI Design Engineer,"timing closure, synthesis, vhdl, verilog",15.42,654,"vhdl, timing closure",2,Fresher
2019,VLSI Design Engineer,"verilog, synthesis, rtl design, timing closure, vhdl",14.73,1003,"verilog, timing closure, vhdl",3,Senior
2021,RF Engineer,"rf chain, smith chart, impedance matching",11.78,897,"impedance matching, smith chart, rf chain, antenna design",4,Fresher
2021,DSP Engineer,"communications algorithms, matlab, fixed point arithmetic",15.26,556,"communications algorithms, matlab, fixed point arithmetic",3,Mid
2016,Hardware Test Engineer,"ate testing, dft, test patterns",15.38,814,"dft, test patterns, ate testing",3,Mid
2016,Embedded Systems Engineer,"arm cortex, spi protocol, firmware, rtos, microcontroller",13.69,784,"arm cortex, spi protocol",2,Fresher
2019,VLSI Design Engineer,"rtl design, synthesis, verilog",10.43,836,"verilog, rtl design",2,Mid
2023,RF Engineer,"antenna design, network analyzer, rf chain, impedance matching, smith chart",17.03,1200,"impedance matching, network analyzer, smith chart, antenna design, rf chain",5,Senior
2016,DSP Engineer,"digital filters, fft, communications algorithms, matlab",5.98,629,"matlab, digital filters",2,Fresher
2024,PCB Design Engineer,"altium designer, stackup design, signal integrity",17.35,590,"signal integrity, stackup design, altium designer",3,Senior
2022,Telecom Network Engineer,"wireless protocols, fiber optics, lte",10.4,991,"lte, wireless protocols, fiber optics",3,Senior
2015,Embedded Systems Engineer,"microcontroller, spi protocol, arm cortex",11.12,549,"microcontroller, arm cortex, spi protocol, rtos",4,Fresher
2020,Embedded Systems Engineer,"microcontroller, firmware, spi protocol",7.54,753,"spi protocol, microcontroller, firmware, arm cortex",4,Senior
2023,DSP Engineer,"communications algorithms, fixed point arithmetic, fft, matlab, digital filters",21.19,558,"fft, digital filters, matlab",3,Senior
2016,Telecom Network Engineer,"lte, ran planning, wireless protocols, fiber optics, link budget",14.66,581,"wireless protocols, lte, fiber optics, ran planning",4,Senior
2020,VLSI Design Engineer,"synthesis, verilog, timing closure, vhdl",14.32,492,"vhdl, synthesis",2,Senior
2015,PCB Design Engineer,"stackup design, emi emc, signal integrity",15.52,725,"emi emc, stackup design, signal integrity",3,Mid
2018,Hardware Test Engineer,"test patterns, dft, yield analysis, boundary scan",7.24,836,"boundary scan, yield analysis, dft, test patterns",4,Mid
2018,Hardware Test Engineer,"test patterns, ate testing, yield analysis, dft",12.52,723,"yield analysis, dft, ate testing, test patterns",4,Mid
2020,PCB Design Engineer,"signal integrity, altium designer, high speed pcb, emi emc, stackup design",11.41,766,"stackup design, signal integrity, altium designer, high speed pcb, emi emc",5,Fresher
2017,Hardware Test Engineer,"boundary scan, dft, test patterns, ate testing",10.0,573,"dft, test patterns, ate testing, boundary scan",4,Senior
2015,Embedded Systems Engineer,"rtos, microcontroller, spi protocol",8.42,762,"microcontroller, rtos, spi protocol",3,Senior
2017,DSP Engineer,"matlab, fixed point arithmetic, fft",4.21,503,"matlab, fixed point arithmetic, fft, digital filters",4,Senior
2020,VLSI Design Engineer,"rtl design, vhdl, synthesis, verilog",12.26,615,"synthesis, verilog, rtl design, vhdl",4,Senior
2023,RF Engineer,"antenna design, rf chain, impedance matching, network analyzer, smith chart",5.77,484,"impedance matching, network analyzer, rf chain, smith chart, antenna design",5,Fresher
2021,DSP Engineer,"matlab, digital filters, fft, communications algorithms, fixed point arithmetic",12.71,895,"fft, fixed point arithmetic, digital filters, communications algorithms",4,Mid
2016,Analog Design Engineer,"bandgap reference, op amp design, layout",15.48,847,"bandgap reference, op amp design, layout, adc design",4,Senior
2016,Telecom Network Engineer,"lte, wireless protocols, ran planning",18.52,673,"wireless protocols, lte, ran planning, link budget",4,Senior
2015,Analog Design Engineer,"op amp design, layout, adc design, spice simulation",4.3,845,"op amp design, adc design, layout, spice simulation",4,Fresher
2019,VLSI Design Engineer,"vhdl, synthesis, timing closure, verilog, rtl design",20.7,543,"vhdl, rtl design, timing closure, verilog, synthesis",5,Senior
2024,VLSI Design Engineer,"rtl design, verilog, timing closure, vhdl",4.91,846,"rtl design, verilog, vhdl, timing closure",4,Senior
2016,Embedded Systems Engineer,"arm cortex, spi protocol, microcontroller, rtos, firmware",13.83,616,"rtos, arm cortex, firmware, microcontroller",4,Mid
2020,VLSI Design Engineer,"vhdl, synthesis, timing closure",14.02,780,"synthesis, vhdl",2,Fresher
2023,PCB Design Engineer,"altium designer, signal integrity, stackup design, emi emc, high speed pcb",15.34,736,"stackup design, emi emc, altium designer, high speed pcb, signal integrity",5,Fresher
2025,Embedded Systems Engineer,"spi protocol, microcontroller, arm cortex",12.98,874,"spi protocol, microcontroller, arm cortex, rtos",4,Senior
2016,RF Engineer,"impedance matching, smith chart, antenna design, rf chain",12.06,636,"smith chart, antenna design, impedance matching, rf chain",4,Mid
2015,PCB Design Engineer,"altium designer, stackup design, high speed pcb, signal integrity, emi emc",4.5,741,"high speed pcb, signal integrity, emi emc, altium designer",4,Fresher
2023,Hardware Test Engineer,"test patterns, ate testing, yield analysis, boundary scan, dft",5.59,725,"yield analysis, boundary scan, ate testing",3,Senior
2020,VLSI Design Engineer,"rtl design, vhdl, timing closure, verilog, synthesis",8.53,697,"vhdl, timing closure, verilog, rtl design, synthesis",5,Mid
2018,VLSI Design Engineer,"verilog, vhdl, synthesis, rtl design",9.96,807,"vhdl, rtl design, synthesis, verilog, timing closure",5,Fresher
2015,Embedded Systems Engineer,"microcontroller, spi protocol, arm cortex",16.37,753,"arm cortex, spi protocol, microcontroller",3,Mid
2019,Telecom Network Engineer,"wireless protocols, lte, fiber optics, ran planning, link budget",17.98,659,"ran planning, wireless protocols",2,Mid
2021,PCB Design Engineer,"emi emc, high speed pcb, altium designer, signal integrity, stackup design",15.3,1003,"high speed pcb, altium designer, stackup design",3,Senior
2020,PCB Design Engineer,"emi emc, stackup design, high speed pcb, altium designer",7.0,460,"stackup design, emi emc, high speed pcb, altium designer, signal integrity",5,Mid
2015,PCB Design Engineer,"signal integrity, high speed pcb, stackup design, emi emc",14.81,713,"high speed pcb, emi emc, stackup design, signal integrity",4,Mid
2015,Hardware Test Engineer,"boundary scan, ate testing, yield analysis, dft",17.07,964,"boundary scan, ate testing, dft, yield analysis",4,Senior
2018,Telecom Network Engineer,"fiber optics, lte, ran planning, link budget, wireless protocols",18.33,627,"link budget, ran planning, lte, wireless protocols, fiber optics",5,Senior
2015,Telecom Network Engineer,"lte, wireless protocols, ran planning, fiber optics, link budget",13.0,842,"ran planning, link budget",2,Mid
2017,PCB Design Engineer,"altium designer, high speed pcb, signal integrity",13.39,689,"high speed pcb, altium designer, signal integrity",3,Fresher
2016,Analog Design Engineer,"op amp design, layout, bandgap reference, adc design",18.94,706,"op amp design, adc design, spice simulation",3,Mid
2025,RF Engineer,"rf chain, smith chart, impedance matching",8.7,925,"rf chain, impedance matching, smith chart",3,Mid
2021,Embedded Systems Engineer,"arm cortex, microcontroller, rtos, firmware, spi protocol",6.52,671,"spi protocol, arm cortex, rtos, microcontroller, firmware",5,Fresher
2017,Telecom Network Engineer,"wireless protocols, link budget, ran planning, lte",13.08,774,"lte, wireless protocols, fiber optics",3,Fresher
2020,Analog Design Engineer,"spice simulation, bandgap reference, layout",17.58,705,"bandgap reference, layout",2,Senior
2018,VLSI Design Engineer,"rtl design, synthesis, verilog",18.89,431,"verilog, rtl design, synthesis",3,Fresher
2020,PCB Design Engineer,"high speed pcb, altium designer, stackup design, signal integrity, emi emc",9.4,675,"altium designer, emi emc, high speed pcb",3,Mid
2020,Embedded Systems Engineer,"arm cortex, firmware, spi protocol",8.38,716,"spi protocol, arm cortex, firmware, rtos",4,Senior
2023,VLSI Design Engineer,"verilog, vhdl, rtl design",11.07,850,"verilog, vhdl, rtl design",3,Fresher
2024,DSP Engineer,"matlab, fixed point arithmetic, fft, communications algorithms, digital filters",18.01,766,"matlab, communications algorithms, fixed point arithmetic, fft, digital filters",5,Fresher
2020,Embedded Systems Engineer,"spi protocol, firmware, rtos, microcontroller",16.93,481,"firmware, spi protocol, rtos, microcontroller",4,Fresher
2022,Hardware Test Engineer,"test patterns, dft, yield analysis, boundary scan",11.34,376,"test patterns, dft",2,Senior
2024,Hardware Test Engineer,"boundary scan, test patterns, yield analysis, ate testing, dft",9.88,742,"ate testing, boundary scan, test patterns, yield analysis, dft",5,Fresher
2024,RF Engineer,"smith chart, network analyzer, impedance matching, antenna design",16.36,905,"impedance matching, network analyzer, antenna design, smith chart",4,Fresher
2015,Embedded Systems Engineer,"arm cortex, firmware, rtos",5.43,756,"arm cortex, rtos, firmware",3,Fresher
2019,RF Engineer,"antenna design, smith chart, rf chain",21.19,752,"antenna design, rf chain, smith chart",3,Mid
2018,PCB Design Engineer,"signal integrity, emi emc, high speed pcb, altium designer",19.72,549,"emi emc, high speed pcb, signal integrity, altium designer",4,Fresher
2019,DSP Engineer,"matlab, fixed point arithmetic, digital filters, fft",20.47,1080,"fft, fixed point arithmetic, digital filters, matlab",4,Senior
2024,Analog Design Engineer,"spice simulation, bandgap reference, layout, adc design, op amp design",10.09,657,"spice simulation, layout",2,Mid
2022,VLSI Design Engineer,"synthesis, rtl design, verilog, timing closure, vhdl",15.74,714,"timing closure, rtl design, verilog",3,Mid
2018,Hardware Test Engineer,"boundary scan, dft, test patterns, yield analysis, ate testing",20.38,710,"ate testing, yield analysis, test patterns",3,Senior
2018,PCB Design Engineer,"high speed pcb, emi emc, stackup design",20.08,647,"stackup design, emi emc",2,Senior
2024,RF Engineer,"impedance matching, network analyzer, smith chart, rf chain, antenna design",21.77,478,"impedance matching, smith chart",2,Mid
2023,Hardware Test Engineer,"dft, yield analysis, ate testing",10.9,804,"ate testing, dft, yield analysis, test patterns",4,Mid
2016,VLSI Design Engineer,"synthesis, vhdl, verilog, rtl design",13.78,547,"rtl design, synthesis, vhdl, verilog",4,Mid
2022,Telecom Network Engineer,"link budget, lte, fiber optics, wireless protocols, ran planning",15.66,475,"link budget, wireless protocols",2,Fresher
2016,Embedded Systems Engineer,"arm cortex, spi protocol, firmware",11.6,421,"firmware, arm cortex, spi protocol, rtos",4,Mid
2017,Hardware Test Engineer,"boundary scan, ate testing, dft",14.45,602,"dft, boundary scan, ate testing, yield analysis",4,Fresher
2016,PCB Design Engineer,"altium designer, high speed pcb, stackup design",4.71,897,"stackup design, high speed pcb",2,Fresher
2024,Hardware Test Engineer,"test patterns, yield analysis, boundary scan",17.68,426,"test patterns, boundary scan",2,Senior
2021,DSP Engineer,"matlab, fixed point arithmetic, fft",14.97,745,"fft, matlab, fixed point arithmetic",3,Senior
2018,PCB Design Engineer,"altium designer, emi emc, stackup design, high speed pcb",12.39,539,"altium designer, emi emc",2,Mid
2021,Telecom Network Engineer,"lte, link budget, ran planning, wireless protocols",12.95,474,"link budget, lte, wireless protocols, ran planning, fiber optics",5,Fresher
2021,Embedded Systems Engineer,"firmware, rtos, spi protocol",14.21,680,"rtos, spi protocol, firmware, arm cortex",4,Fresher
2020,PCB Design Engineer,"altium designer, stackup design, emi emc",3.51,529,"emi emc, altium designer, stackup design",3,Mid
2017,Analog Design Engineer,"bandgap reference, layout, spice simulation, op amp design",17.14,456,"op amp design, layout",2,Fresher
2020,Telecom Network Engineer,"ran planning, fiber optics, lte, wireless protocols",17.9,699,"ran planning, wireless protocols, fiber optics, lte",4,Mid
2021,VLSI Design Engineer,"synthesis, rtl design, vhdl",14.77,538,"rtl design, vhdl",2,Senior
2019,Analog Design Engineer,"adc design, bandgap reference, spice simulation",5.36,770,"bandgap reference, adc design, spice simulation",3,Mid
2024,Telecom Network Engineer,"lte, link budget, wireless protocols, ran planning",12.28,870,"link budget, ran planning, lte",3,Senior
2018,Hardware Test Engineer,"yield analysis, test patterns, dft",7.29,831,"test patterns, yield analysis, dft, boundary scan",4,Senior
2018,VLSI Design Engineer,"synthesis, vhdl, verilog",10.46,325,"vhdl, verilog, synthesis, rtl design",4,Mid
